ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
0.0,-130.000,22.00,48.00,70652.555,70782.555,23.833,426.5,2.180e+06,1.444e+00,64.992,92.023,1459.0,1.000e+05,21.796,-200.288,426.5,2.180e+06,1.444e+00,0.0,1.444e+00,1.444e+00,1.444e+00,0.0,0.00,1459.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-129.000,22.00,48.00,70653.555,70782.555,23.833,424.6,2.146e+06,1.428e+00,64.350,91.009,1455.6,1.000e+05,21.462,-197.313,424.6,2.146e+06,1.428e+00,0.0,1.428e+00,1.428e+00,1.428e+00,0.0,0.00,1455.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-128.000,22.00,48.00,70654.555,70782.555,23.832,422.6,2.113e+06,1.413e+00,64.090,91.138,1452.3,1.000e+05,21.130,-195.518,422.6,2.113e+06,1.413e+00,0.0,1.413e+00,1.413e+00,1.413e+00,0.0,0.00,1452.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-127.000,22.00,48.00,70655.555,70782.555,23.831,420.6,2.080e+06,1.397e+00,63.836,91.277,1448.9,1.000e+05,20.802,-193.745,420.6,2.080e+06,1.397e+00,0.0,1.397e+00,1.397e+00,1.397e+00,0.0,0.00,1448.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-126.000,22.00,48.00,70656.555,70782.555,23.830,418.7,2.048e+06,1.382e+00,63.201,90.257,1445.5,1.000e+05,20.478,-190.826,418.7,2.048e+06,1.382e+00,0.0,1.382e+00,1.382e+00,1.382e+00,0.0,0.00,1445.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-125.000,22.00,48.00,70657.555,70782.555,23.830,416.7,2.016e+06,1.367e+00,62.102,88.626,1442.1,1.000e+05,20.157,-186.524,416.7,2.016e+06,1.367e+00,0.0,1.367e+00,1.367e+00,1.367e+00,0.0,0.00,1442.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-124.000,22.00,48.00,70658.555,70782.555,23.829,414.8,1.984e+06,1.351e+00,62.234,88.249,1438.7,1.000e+05,19.840,-185.934,414.8,1.984e+06,1.351e+00,0.0,1.351e+00,1.351e+00,1.351e+00,0.0,0.00,1438.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-123.000,22.00,48.00,70659.555,70782.555,23.828,412.8,1.952e+06,1.336e+00,62.199,88.546,1435.3,1.000e+05,19.525,-184.834,412.8,1.952e+06,1.336e+00,0.0,1.336e+00,1.336e+00,1.336e+00,0.0,0.00,1435.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-122.000,22.00,48.00,70660.555,70782.555,23.827,410.8,1.921e+06,1.321e+00,62.304,88.176,1431.9,1.000e+05,19.213,-184.146,410.8,1.921e+06,1.321e+00,0.0,1.321e+00,1.321e+00,1.321e+00,0.0,0.00,1431.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-121.000,22.00,48.00,70661.555,70782.555,23.826,409.0,1.893e+06,1.308e+00,70.663,101.403,1428.7,1.000e+05,18.928,-207.794,409.0,1.893e+06,1.308e+00,0.0,1.308e+00,1.308e+00,1.308e+00,0.0,0.00,1428.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-120.000,22.00,48.00,70662.555,70782.555,23.826,406.9,1.860e+06,1.292e+00,61.808,87.635,1425.0,1.000e+05,18.604,-180.688,406.9,1.860e+06,1.292e+00,0.0,1.292e+00,1.292e+00,1.292e+00,0.0,0.00,1425.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-119.000,22.00,48.00,70663.555,70782.555,23.825,404.9,1.830e+06,1.277e+00,61.597,87.789,1421.6,1.000e+05,18.304,-179.069,404.9,1.830e+06,1.277e+00,0.0,1.277e+00,1.277e+00,1.277e+00,0.0,0.00,1421.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-118.000,22.00,48.00,70664.555,70782.555,23.824,403.0,1.801e+06,1.263e+00,60.189,85.067,1418.1,1.000e+05,18.008,-173.996,403.0,1.801e+06,1.263e+00,0.0,1.263e+00,1.263e+00,1.263e+00,0.0,0.00,1418.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-117.000,22.00,48.00,70665.555,70782.555,23.823,401.0,1.771e+06,1.248e+00,60.883,87.444,1414.6,1.000e+05,17.713,-174.996,401.0,1.771e+06,1.248e+00,0.0,1.248e+00,1.248e+00,1.248e+00,0.0,0.00,1414.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-116.000,22.00,48.00,70666.555,70782.555,23.823,399.0,1.742e+06,1.234e+00,60.684,86.417,1411.2,1.000e+05,17.424,-173.426,399.0,1.742e+06,1.234e+00,0.0,1.234e+00,1.234e+00,1.234e+00,0.0,0.00,1411.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-115.000,22.00,48.00,70667.555,70782.555,23.822,397.1,1.714e+06,1.219e+00,60.491,86.586,1407.7,1.000e+05,17.137,-171.870,397.1,1.714e+06,1.219e+00,0.0,1.219e+00,1.219e+00,1.219e+00,0.0,0.00,1407.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-114.000,22.00,48.00,70668.555,70782.555,23.821,395.1,1.685e+06,1.205e+00,59.843,84.719,1404.3,1.000e+05,16.855,-169.034,395.1,1.685e+06,1.205e+00,0.0,1.205e+00,1.205e+00,1.205e+00,0.0,0.00,1404.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-113.000,22.00,48.00,70669.555,70782.555,23.820,393.2,1.657e+06,1.191e+00,59.706,85.335,1400.8,1.000e+05,16.575,-167.649,393.2,1.657e+06,1.191e+00,0.0,1.191e+00,1.191e+00,1.191e+00,0.0,0.00,1400.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-112.000,22.00,48.00,70670.555,70782.555,23.820,391.2,1.630e+06,1.177e+00,59.143,84.158,1397.2,1.000e+05,16.298,-165.068,391.2,1.630e+06,1.177e+00,0.0,1.177e+00,1.177e+00,1.177e+00,0.0,0.00,1397.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-111.000,22.00,48.00,70671.555,70782.555,23.819,389.2,1.602e+06,1.163e+00,58.611,83.125,1393.7,1.000e+05,16.024,-162.593,389.2,1.602e+06,1.163e+00,0.0,1.163e+00,1.163e+00,1.163e+00,0.0,0.00,1393.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-110.000,22.00,48.00,70672.555,70782.555,23.818,387.3,1.575e+06,1.149e+00,59.205,83.866,1390.2,1.000e+05,15.755,-163.235,387.3,1.575e+06,1.149e+00,0.0,1.149e+00,1.149e+00,1.149e+00,0.0,0.00,1390.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-109.000,22.00,48.00,70673.555,70782.555,23.817,385.3,1.549e+06,1.136e+00,58.614,82.846,1386.7,1.000e+05,15.488,-160.604,385.3,1.549e+06,1.136e+00,0.0,1.136e+00,1.136e+00,1.136e+00,0.0,0.00,1386.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-108.000,22.00,48.00,70674.555,70782.555,23.817,383.3,1.523e+06,1.122e+00,58.467,83.023,1383.2,1.000e+05,15.225,-159.204,383.3,1.523e+06,1.122e+00,0.0,1.122e+00,1.122e+00,1.122e+00,0.0,0.00,1383.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-107.000,22.00,48.00,70675.555,70782.555,23.816,381.4,1.496e+06,1.109e+00,56.750,81.581,1379.6,1.000e+05,14.963,-153.542,381.4,1.496e+06,1.109e+00,0.0,1.109e+00,1.109e+00,1.109e+00,0.0,0.00,1379.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-106.000,22.00,48.00,70676.555,70782.555,23.815,379.4,1.471e+06,1.095e+00,57.747,83.415,1376.0,1.000e+05,14.706,-155.239,379.4,1.471e+06,1.095e+00,0.0,1.095e+00,1.095e+00,1.095e+00,0.0,0.00,1376.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-105.000,22.00,48.00,70677.555,70782.555,23.814,377.4,1.445e+06,1.082e+00,57.173,81.172,1372.5,1.000e+05,14.453,-152.702,377.4,1.445e+06,1.082e+00,0.0,1.082e+00,1.082e+00,1.082e+00,0.0,0.00,1372.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-104.000,22.00,48.00,70678.555,70782.555,23.813,375.5,1.420e+06,1.069e+00,57.016,81.104,1368.9,1.000e+05,14.202,-151.283,375.5,1.420e+06,1.069e+00,0.0,1.069e+00,1.069e+00,1.069e+00,0.0,0.00,1368.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-103.000,22.00,48.00,70679.555,70782.555,23.813,373.5,1.395e+06,1.055e+00,56.400,80.408,1365.3,1.000e+05,13.953,-148.651,373.5,1.395e+06,1.055e+00,0.0,1.055e+00,1.055e+00,1.055e+00,0.0,0.00,1365.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-102.000,22.00,48.00,70680.555,70782.555,23.812,371.5,1.371e+06,1.042e+00,56.363,80.533,1361.7,1.000e+05,13.708,-147.555,371.5,1.371e+06,1.042e+00,0.0,1.042e+00,1.042e+00,1.042e+00,0.0,0.00,1361.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.539e+03,1.410e+00,0.000,0.0000,
0.0,-101.000,22.00,48.00,70681.555,70782.555,23.811,369.6,1.347e+06,1.029e+00,56.258,79.513,1358.1,1.000e+05,13.466,-146.282,369.6,1.347e+06,1.029e+00,0.0,1.029e+00,1.029e+00,1.029e+00,0.0,0.00,1358.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-100.000,22.00,48.00,70682.555,70782.555,23.810,367.6,1.323e+06,1.017e+00,55.374,79.244,1354.5,1.000e+05,13.228,-142.994,367.6,1.323e+06,1.017e+00,0.0,1.017e+00,1.017e+00,1.017e+00,0.0,0.00,1354.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-99.000,22.00,48.00,70683.555,70782.555,23.810,365.6,1.299e+06,1.004e+00,55.391,78.994,1350.9,1.000e+05,12.992,-142.041,365.6,1.299e+06,1.004e+00,0.0,1.004e+00,1.004e+00,1.004e+00,0.0,0.00,1350.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-98.000,22.00,48.00,70684.555,70782.555,23.809,363.7,1.276e+06,9.912e-01,55.166,78.441,1347.2,1.000e+05,12.759,-140.466,363.7,1.276e+06,9.912e-01,0.0,9.912e-01,9.912e-01,9.912e-01,0.0,0.00,1347.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-97.000,22.00,48.00,70685.555,70782.555,23.808,361.7,1.253e+06,9.787e-01,54.767,78.067,1343.6,1.000e+05,12.529,-138.455,361.7,1.253e+06,9.787e-01,0.0,9.787e-01,9.787e-01,9.787e-01,0.0,0.00,1343.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-96.000,22.00,48.00,70686.555,70782.555,23.807,359.7,1.230e+06,9.662e-01,54.483,77.850,1339.9,1.000e+05,12.302,-136.741,359.7,1.230e+06,9.662e-01,0.0,9.662e-01,9.662e-01,9.662e-01,0.0,0.00,1339.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-95.000,22.00,48.00,70687.555,70782.555,23.807,357.8,1.208e+06,9.538e-01,54.160,77.261,1336.2,1.000e+05,12.078,-134.934,357.8,1.208e+06,9.538e-01,0.0,9.538e-01,9.538e-01,9.538e-01,0.0,0.00,1336.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-94.000,22.00,48.00,70688.555,70782.555,23.806,355.8,1.186e+06,9.415e-01,53.803,76.658,1332.6,1.000e+05,11.857,-133.049,355.8,1.186e+06,9.415e-01,0.0,9.415e-01,9.415e-01,9.415e-01,0.0,0.00,1332.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-93.000,22.00,48.00,70689.555,70782.555,23.805,353.8,1.164e+06,9.293e-01,53.581,76.345,1328.9,1.000e+05,11.638,-131.504,353.8,1.164e+06,9.293e-01,0.0,9.293e-01,9.293e-01,9.293e-01,0.0,0.00,1328.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-92.000,22.00,48.00,70690.555,70782.555,23.804,351.9,1.142e+06,9.172e-01,53.411,76.040,1325.2,1.000e+05,11.423,-130.088,351.9,1.142e+06,9.172e-01,0.0,9.172e-01,9.172e-01,9.172e-01,0.0,0.00,1325.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-91.000,22.00,48.00,70691.555,70782.555,23.804,349.9,1.121e+06,9.052e-01,53.019,75.675,1321.5,1.000e+05,11.210,-128.139,349.9,1.121e+06,9.052e-01,0.0,9.052e-01,9.052e-01,9.052e-01,0.0,0.00,1321.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-90.000,22.00,48.00,70692.555,70782.555,23.803,347.9,1.100e+06,8.933e-01,52.690,75.343,1317.7,1.000e+05,11.000,-126.348,347.9,1.100e+06,8.933e-01,0.0,8.933e-01,8.933e-01,8.933e-01,0.0,0.00,1317.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-89.000,22.00,48.00,70693.555,70782.555,23.802,346.0,1.079e+06,8.814e-01,52.386,74.750,1314.0,1.000e+05,10.793,-124.624,346.0,1.079e+06,8.814e-01,0.0,8.814e-01,8.814e-01,8.814e-01,0.0,0.00,1314.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-88.000,22.00,48.00,70694.555,70782.555,23.801,344.0,1.059e+06,8.697e-01,52.078,74.149,1310.3,1.000e+05,10.589,-122.896,344.0,1.059e+06,8.697e-01,0.0,8.697e-01,8.697e-01,8.697e-01,0.0,0.00,1310.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-87.000,22.00,48.00,70695.555,70782.555,23.801,342.0,1.039e+06,8.581e-01,51.975,74.120,1306.5,1.000e+05,10.388,-121.653,342.0,1.039e+06,8.581e-01,0.0,8.581e-01,8.581e-01,8.581e-01,0.0,0.00,1306.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-86.000,22.00,48.00,70696.555,70782.555,23.800,340.0,1.019e+06,8.465e-01,51.681,73.807,1302.7,1.000e+05,10.189,-119.967,340.0,1.019e+06,8.465e-01,0.0,8.465e-01,8.465e-01,8.465e-01,0.0,0.00,1302.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-85.000,22.00,48.00,70697.555,70782.555,23.799,338.1,9.992e+05,8.350e-01,51.234,73.035,1298.9,1.000e+05,9.992,-117.932,338.1,9.992e+05,8.350e-01,0.0,8.350e-01,8.350e-01,8.350e-01,0.0,0.00,1298.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-84.000,22.00,48.00,70698.555,70782.555,23.798,336.1,9.799e+05,8.236e-01,51.029,72.787,1295.2,1.000e+05,9.799,-116.461,336.1,9.799e+05,8.236e-01,0.0,8.236e-01,8.236e-01,8.236e-01,0.0,0.00,1295.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-83.000,22.00,48.00,70699.555,70782.555,23.797,334.1,9.608e+05,8.124e-01,50.835,72.515,1291.4,1.000e+05,9.608,-115.019,334.1,9.608e+05,8.124e-01,0.0,8.124e-01,8.124e-01,8.124e-01,0.0,0.00,1291.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-82.000,22.00,48.00,70700.555,70782.555,23.797,332.2,9.420e+05,8.012e-01,50.441,72.064,1287.5,1.000e+05,9.420,-113.130,332.2,9.420e+05,8.012e-01,0.0,8.012e-01,8.012e-01,8.012e-01,0.0,0.00,1287.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-81.000,22.00,48.00,70701.555,70782.555,23.796,330.2,9.234e+05,7.901e-01,50.219,71.573,1283.7,1.000e+05,9.234,-111.632,330.2,9.234e+05,7.901e-01,0.0,7.901e-01,7.901e-01,7.901e-01,0.0,0.00,1283.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-80.000,22.00,48.00,70702.555,70782.555,23.795,328.2,9.051e+05,7.791e-01,49.804,71.056,1279.9,1.000e+05,9.051,-109.713,328.2,9.051e+05,7.791e-01,0.0,7.791e-01,7.791e-01,7.791e-01,0.0,0.00,1279.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-79.000,22.00,48.00,70703.555,70782.555,23.794,326.2,8.871e+05,7.682e-01,49.451,70.543,1276.0,1.000e+05,8.871,-107.939,326.2,8.871e+05,7.682e-01,0.0,7.682e-01,7.682e-01,7.682e-01,0.0,0.00,1276.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
0.0,-78.000,22.00,48.00,70704.555,70782.555,23.794,324.3,8.693e+05,7.573e-01,49.246,70.310,1272.2,1.000e+05,8.693,-106.494,324.3,8.693e+05,7.573e-01,0.0,7.573e-01,7.573e-01,7.573e-01,0.0,0.00,1272.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.540e+03,1.410e+00,0.000,0.0000,
